Id,Label,Group,Attribute
3930,thameslink,word,1
3931,halfhour,word,1
3932,journey,word,1
3933,supplemented,word,1
3934,semifast,word,1
3935,stations,word,5
3936,bishopsgate,word,1
3937,bishops,word,1
3938,stortford,word,1
3939,planned,word,2
3940,former,word,7
3941,cherryhinton,word,1
3942,closed,word,4
3943,ives,word,3
3944,branch,word,1
3945,stour,word,1
3946,mildenhall,word,1
3947,varsity,word,3
3948,car,word,1
3949,drivable,word,1
3950,motorway,word,1
3951,terminates,word,1
3952,joins,word,1
3953,port,word,2
3954,felixstowe,word,1
3955,rugby,word,6
3956,connects,word,3
3957,neots,word,2
3958,bedford,word,2
3959,milton,word,2
3960,keynes,word,1
3961,ride,word,2
3962,aimed,word,1
3963,encouraging,word,1
3964,motorists,word,1
3965,guided,word,2
3966,busway,word,3
3967,bus,word,4
3968,stagecoach,word,2
3969,whippet,word,1
3970,service,word,9
3971,terminating,word,1
3972,passengers,word,1
3973,wishing,word,1
3974,consultations,word,1
3975,transport,word,1
3976,autonomous,word,1
3977,metro,word,2
3978,mainline,word,2
3979,haverhill,word,3
3980,focused,word,1
3981,revamped,word,1
3982,abandon,word,1
3983,partnership,word,2
3984,consulting,word,1
3985,plans,word,4
3986,comprising,word,3
3987,transforming,word,1
3988,investing,word,1
3989,sustainable,word,2
3990,introducing,word,1
3991,charge,word,2
3992,zone,word,1
3993,connect,word,2
3994,repurposing,word,1
3995,canceled,word,1
3996,cambourne,word,1
3997,collegiate,word,1
3998,serve,word,4
3999,student,word,5
4000,campuses,word,2
4001,chelmsford,word,1
4002,aru,word,1
4003,provision,word,2
4004,sector,word,1
4005,sixth,word,2
4006,private,word,1
4007,schools,word,7
4008,pupils,word,2
4009,nursery,word,1
4010,secondary,word,3
4011,netherhall,word,1
4012,parkside,word,4
4013,federation,word,1
4014,christian,word,1
4015,interdenominational,word,1
4016,bedes,word,1
4017,comprehensive,word,1
4018,attend,word,1
4019,educational,word,2
4020,adult,word,2
4021,centres,word,4
4022,independent,word,4
4023,perse,word,4
4024,stephen,word,1
4025,sancton,word,1
4026,wood,word,5
4027,marys,word,2
4028,heritage,word,2
4029,leys,word,1
4030,invention,word,1
4031,games,word,2
4032,rules,word,3
4033,drawn,word,6
4034,defining,word,1
4035,influence,word,1
4036,play,word,7
4037,stadium,word,5
4038,league,word,13
4039,division,word,4
4040,saw,word,1
4041,fourth,word,1
4042,club,word,21
4043,successive,word,2
4044,promotions,word,2
4045,cup,word,1
4046,quarter,word,1
4047,finals,word,1
4048,seasons,word,2
4049,team,word,7
4050,win,word,1
4051,created,word,2
4052,premier,word,3
4053,beaten,word,1
4054,playoffs,word,2
4055,relegated,word,1
4056,twenty,word,1
4057,narrowly,word,2
4058,going,word,4
4059,nonleague,word,1
4060,winning,word,1
4061,conference,word,1
4062,wfc,word,1
4063,womens,word,3
4064,compete,word,2
4065,plays,word,3
4066,rowley,word,1
4067,northern,word,1
4068,midlands,word,1
4069,neighbouring,word,1
4070,champions,word,1
4071,pyramid,word,1
4072,landlords,word,1
4073,ground,word,7
4074,groundshare,word,1
4075,histons,word,1
4076,sawston,word,1
4077,firstclass,word,1
4078,cricket,word,5
4079,matches,word,2
4080,fenners,word,1
4081,grounds,word,2
4082,ccc,word,1
4083,operates,word,2
4084,amateur,word,1
4085,divisions,word,2
4086,clubs,word,4
4087,plus,word,1
4088,junior,word,1
4089,teams,word,2
4090,casual,word,1
4091,codes,word,1
4092,rufc,word,1
4093,rfu,word,1
4094,championship,word,2
4095,corner,word,4
4096,lions,word,1
4097,runs,word,2
4098,boating,word,2
4099,rowing,word,4
4100,organises,word,1
4101,competitive,word,4
4102,cantabrigian,word,1
4103,rob,word,4
4104,roy,word,2
4105,punting,word,1
4106,craft,word,1
4107,propelled,word,1
4108,pushing,word,1
4109,bed,word,1
4110,quant,word,1
4111,pole,word,1
4112,swimming,word,2
4113,dive,word,1
4114,polo,word,3
4115,influential,word,1
4116,traceurs,word,1
4117,vibrant,word,1
4118,highprofile,word,1
4119,parkour,word,1
4120,freerunning,word,1
4121,scene,word,5
4122,tennis,word,2
4123,courts,word,1
4124,royals,word,1
4125,baseball,word,1
4126,federations,word,1
4127,triplea,word,1
4128,cycling,word,2
4129,athletic,word,1
4130,track,word,2
4131,field,word,2
4132,wilberforce,word,1
4133,triathlon,word,1
4134,impington,word,1
4135,handball,word,3
4136,mens,word,1
4137,super,word,2
4138,hockey,word,3
4139,nomads,word,1
4140,barton,word,1
4141,rollerbillies,word,1
4142,roller,word,1
4143,derby,word,1
4144,parnells,word,1
4145,gaa,word,2
4146,gaelic,word,1
4147,playing,word,1
4148,participating,word,2
4149,speedway,word,1
4150,racing,word,1
4151,staged,word,2
4152,greyhound,word,1
4153,sporting,word,1
4154,boat,word,1
4155,race,word,1
4156,traditional,word,5
4157,theatre,word,9
4158,venue,word,7
4159,touring,word,1
4160,regular,word,3
4161,hold,word,3
4162,theatrical,word,1
4163,performances,word,3
4164,capacity,word,1
4165,standing,word,4
4166,seated,word,1
4167,functions,word,5
4168,tea,word,1
4169,parties,word,2
4170,sports,word,1
4171,renovated,word,1
4172,fulltime,word,1
4173,hosting,word,2
4174,dance,word,2
4175,newest,word,1
4176,junction,word,3
4177,leisure,word,1
4178,hosts,word,3
4179,live,word,3
4180,comedy,word,2
4181,adc,word,1
4182,footlights,word,1
4183,dramatic,word,1
4184,figures,word,1
4185,mumford,word,1
4186,nonstudent,word,1
4187,venues,word,2
4188,museums,word,4
4189,consortium,word,1
4190,museum,word,15
4191,bequeathment,word,1
4192,collections,word,1
4193,richard,word,1
4194,viscount,word,1
4195,grammar,word,1
4196,brief,word,2
4197,moved,word,3
4198,purposebuilt,word,4
4199,antiquities,word,1
4200,medals,word,1
4201,manuscripts,word,1
4202,printed,word,1
4203,books,word,2
4204,paintings,word,1
4205,drawings,word,1
4206,prints,word,1
4207,archaeology,word,2
4208,anthropology,word,1
4209,polar,word,1
4210,sedgwick,word,1
4211,earth,word,1
4212,sciences,word,1
4213,classical,word,2
4214,whipple,word,1
4215,zoology,word,1
4216,folk,word,2
4217,pub,word,1
4218,computing,word,1
4219,dedicated,word,1
4220,story,word,2
4221,sewage,word,1
4222,pumping,word,1
4223,collection,word,5
4224,exhibits,word,1
4225,pink,word,1
4226,floyd,word,1
4227,band,word,3
4228,roots,word,2
4229,bands,word,2
4230,songwriter,word,1
4231,guitarist,word,2
4232,vocalist,word,1
4233,syd,word,1
4234,barrett,word,2
4235,founding,word,1
4236,roger,word,1
4237,waters,word,1
4238,went,word,3
4239,boys,word,2
4240,david,word,6
4241,gilmour,word,1
4242,resident,word,1
4243,attended,word,2
4244,clean,word,1
4245,bandit,word,1
4246,cow,word,1
4247,movies,word,1
4248,katrina,word,1
4249,ezio,word,1
4250,broken,word,1
4251,uncle,word,1
4252,deadbeats,word,1
4253,popclassical,word,1
4254,singers,word,2
4255,solo,word,1
4256,artist,word,2
4257,boo,word,1
4258,hewerdine,word,1
4259,drum,word,1
4260,bass,word,1
4261,artists,word,4
4262,brothers,word,2
4263,nutone,word,1
4264,logistics,word,1
4265,matthew,word,1
4266,bellamy,word,1
4267,rock,word,2
4268,muse,word,1
4269,tom,word,2
4270,robinson,word,1
4271,olivia,word,1
4272,newtonjohn,word,1
4273,charli,word,1
4274,xcx,word,1
4275,mercury,word,1
4276,prize,word,1
4277,winners,word,1
4278,altj,word,1
4279,portland,word,1
4280,blue,word,3
4281,moon,word,1
4282,gallery,word,3
4283,contemporary,word,2
4284,heong,word,1
4285,downing,word,1
4286,publicly,word,1
4287,accessible,word,2
4288,wysing,word,1
4289,artistrun,word,1
4290,organisations,word,1
4291,abet,word,1
4292,salon,word,1
4293,spaces,word,2
4294,motion,word,1
4295,sickness,word,1
4296,exhibitions,word,1
4297,studios,word,1
4298,shortterm,word,4
4299,festivals,word,4
4300,funfair,word,1
4301,vestige,word,1
4302,midsummers,word,1
4303,saturday,word,2
4304,stalls,word,1
4305,thirdlongestrunning,word,1
4306,presented,word,2
4307,autumn,word,1
4308,showcases,word,1
4309,selection,word,1
4310,predominantly,word,1
4311,films,word,1
4312,embeds,word,1
4313,programme,word,2
4314,qas,word,1
4315,talks,word,1
4316,organised,word,2
4317,inception,word,1
4318,chapels,word,2
4319,shakespeare,word,2
4320,eightweek,word,1
4321,season,word,10
4322,openair,word,1
4323,gardens,word,1
4324,literary,word,2
4325,focusses,word,1
4326,fiction,word,2
4327,nonfiction,word,2
4328,biannually,word,2
4329,poetry,word,1
4330,mill,word,3
4331,winter,word,1
4332,eluminate,word,1
4333,took,word,2
4334,big,word,2
4335,weekend,word,1
4336,outdoor,word,1
4337,event,word,2
4338,bowie,word,1
4339,crimson,word,1
4340,harper,word,1
4341,spontaneous,word,2
4342,combustion,word,1
4343,ufo,word,1
4344,organiser,word,1
4345,multipleday,word,1
4346,novels,word,2
4347,douglas,word,1
4348,adams,word,1
4349,dirk,word,1
4350,gentlys,word,1
4351,holistic,word,1
4352,detective,word,4
4353,rose,word,1
4354,macaulays,word,1
4355,defeated,word,1
4356,kate,word,1
4357,atkinsons,word,1
4358,histories,word,1
4359,rebecca,word,1
4360,stotts,word,1
4361,ghostwalk,word,1
4362,robert,word,1
4363,harris,word,1
4364,enigma,word,1
4365,susanna,word,1
4366,gregory,word,1
4367,wrote,word,1
4368,gwen,word,1
4369,raverat,word,1
4370,granddaughter,word,1
4371,charles,word,4
4372,talked,word,1
4373,childhood,word,3
4374,memoir,word,1
4375,climbers,word,1
4376,book,word,2
4377,written,word,3
4378,noel,word,1
4379,symington,word,1
4380,pseudonym,word,1
4381,whipplesnaith,word,1
4382,climbing,word,1
4383,fictionalised,word,1
4384,philippa,word,1
4385,pearces,word,1
4386,toms,word,1
4387,midnight,word,1
4388,minnow,word,1
4389,say,word,1
4390,castleford,word,1
4391,sharpes,word,1
4392,fictional,word,2
4393,porterhouse,word,1
4394,itv,word,1
4395,granchester,word,1
4396,filmed,word,1
4397,television,word,5
4398,programmes,word,1
4399,broadcast,word,1
4400,bbc,word,2
4401,look,word,1
4402,studio,word,1
4403,star,word,1
4404,runradio,word,1
4405,newspapers,word,1
4406,newspaper,word,2
4407,nhs,word,1
4408,teaching,word,1
4409,designated,word,1
4410,ambulance,word,2
4411,brookfields,word,1
4412,constabulary,word,1
4413,policing,word,1
4414,fire,word,4
4415,rescue,word,2
4416,sewerage,word,1
4417,electricity,word,7
4418,operator,word,1
4419,fivemetre,word,1
4420,wind,word,1
4421,turbine,word,1
4422,twentieth,word,1
4423,nationalisation,word,1
4424,ownership,word,1
4425,generating,word,1
4426,board,word,1
4427,grid,word,1
4428,rendered,word,1
4429,megawatt,word,1
4430,coal,word,1
4431,fired,word,1
4432,redundant,word,1
4433,mwh,word,1
4434,grand,word,1
4435,reopened,word,1
4436,refurbishment,word,1
4437,forecast,word,1
4438,redevelopment,word,1
4439,cemetery,word,1
4440,newmarket,word,2
4441,architectural,word,1
4442,landscape,word,2
4443,anglican,word,1
4444,rites,word,1
4445,ceremonies,word,1
4446,edmunds,word,1
4447,catholic,word,2
4448,theological,word,1
4449,ordination,word,1
4450,denominations,word,1
4451,affiliations,word,1
4452,gothic,word,1
4453,revival,word,2
4454,lensfield,word,1
4455,laurences,word,1
4456,vincent,word,1
4457,ditton,word,1
4458,philip,word,1
4459,howard,word,1
4460,orthodox,word,4
4461,sourozh,word,1
4462,worship,word,3
4463,westcott,word,1
4464,holds,word,2
4465,athanasios,word,1
4466,archdiocese,word,1
4467,thyateira,word,1
4468,romanian,word,1
4469,giles,word,1
4470,methodist,word,4
4471,wesley,word,1
4472,next,word,1
4473,christs,word,1
4474,pieces,word,1
4475,primitive,word,1
4476,quaker,word,1
4477,meetings,word,1
4478,hartington,word,1
4479,grove,word,1
4480,oast,word,1
4481,meets,word,2
4482,pembroke,word,1
4483,thompsons,word,1
4484,jointly,word,1
4485,congregation,word,1
4486,affiliated,word,2
4487,beth,word,1
4488,shalom,word,1
4489,reform,word,1
4490,studentled,word,1
4491,egalitarian,word,1
4492,minyan,word,1
4493,friday,word,1
4494,evenings,word,1
4495,mosque,word,4
4496,muslims,word,1
4497,europes,word,1
4498,ecofriendly,word,1
4499,abu,word,1
4500,bakr,word,1
4501,jamia,word,1
4502,islamic,word,1
4503,mawson,word,1
4504,omar,word,98
4505,faruque,word,1
4506,places,word,2
4507,muslim,word,1
4508,buddhist,word,4
4509,belongs,word,1
4510,triratna,word,1
4511,samatha,word,1
4512,buddha,word,1
4513,mett,word,1
4514,hindu,word,1
4515,shrine,word,1
4516,bharat,word,1
4517,bhavan,word,1
4518,indian,word,1
4519,sikh,word,1
4520,gurdwara,word,1
4521,twinned,word,1
4522,heidelberg,word,1
4523,szeged,word,1
4524,hungary,word,1
4525,esrd,word,2
4526,kidneys,word,10
4527,adequately,word,1
4528,filter,word,3
4529,functioning,word,2
4530,resolve,word,2
4531,irreversible,word,2
4532,leg,word,4
4533,tired,word,2
4534,appetite,word,1
4535,uremia,word,3
4536,hyperkalemia,word,1
4537,overload,word,2
4538,blockage,word,2
4539,certain,word,7
4540,hemolytic,word,1
4541,uremic,word,2
4542,nephrotic,word,1
4543,polycystic,word,3
4544,creatinine,word,6
4545,glomerular,word,5
4546,filtration,word,5
4547,gfr,word,5
4548,replacement,word,3
4549,equivalent,word,2
4550,hemodialysis,word,4
4551,peritoneal,word,4
4552,dialysis,word,8
4553,transplant,word,3
4554,placed,word,2
4555,cavity,word,1
4556,transplantation,word,1
4557,surgically,word,1
4558,placing,word,1
4559,someone,word,5
4560,else,word,2
4561,immunosuppressant,word,1
4562,rejection,word,1
4563,staying,word,2
4564,outcomes,word,2
4565,hospitalization,word,2
4566,pcorifunded,word,1
4567,receiving,word,2
4568,outpatient,word,1
4569,lifetime,word,1
4570,reversible,word,2
4571,working,word,3
4572,categories,word,1
4573,differentiated,word,1
4574,trend,word,1
4575,sonography,word,1
4576,sizecitation,word,1
4577,aki,word,7
4578,arf,word,1
4579,progressive,word,1
4580,characterized,word,1
4581,oliguria,word,1
4582,mlkgh,word,2
4583,electrolyte,word,1
4584,imbalance,word,2
4585,prerenal,word,1
4586,intrinsic,word,1
4587,postrenal,word,1
4588,paraquat,word,1
4589,hemodialysiscitation,word,1
4590,progress,word,1
4591,gap,word,1
4592,fundamental,word,2
4593,causescitation,word,1
4594,ckd,word,7
4595,consequence,word,1
4596,progressioncitation,word,1
4597,egfr,word,3
4598,mlmin,word,1
4599,acuteonchronic,word,1
4600,aocrf,word,3
4601,baseline,word,2
4602,distinguish,word,1
4603,monitored,word,3
4604,past,word,1
4605,comparisoncitation,word,1
4606,feel,word,7
4607,sick,word,1
4608,notice,word,1
4609,fail,word,2
4610,accumulates,word,1
4611,azotemia,word,2
4612,progresses,word,1
4613,noticeable,word,2
4614,accompanied,word,3
4615,uraemia,word,1
4616,suddenly,word,4
4617,overloaded,word,1
4618,accidents,word,1
4619,deprived,word,1
4620,heartbypass,word,1
4621,procedurecitation,word,1
4622,overloads,word,1
4623,chemotherapy,word,1
4624,bee,word,1
4625,stings,word,1
4626,unlike,word,3
4627,recover,word,2
4628,resume,word,1
4629,remain,word,2
4630,future,word,1
4631,crush,word,1
4632,limb,word,1
4633,relieved,word,1
4634,obstructing,word,1
4635,tissues,word,2
4636,clogging,word,1
4637,destruction,word,1
4638,reperfusion,word,1
4639,crushing,word,1
4640,notably,word,1
4641,myoglobin,word,1
4642,phosphorus,word,1
4643,skeletal,word,1
4644,nephrotoxic,word,1
4645,myoglobincitation,word,1
4646,mellitus,word,1
4647,uncontrolled,word,1
4648,wellknown,word,1
4649,lupus,word,1
4650,erythematosus,word,1
4651,sle,word,1
4652,wellcitation,word,1
4653,overuse,word,1
4654,acetaminophen,word,1
4655,paracetamol,word,1
4656,infectious,word,1
4657,hantavirus,word,1
4658,apol,word,2
4659,gene,word,6
4660,locus,word,1
4661,nondiabetic,word,1
4662,african,word,4
4663,hivassociated,word,1
4664,nephropathy,word,1
4665,hivan,word,1
4666,nonmonogenic,word,1
4667,focal,word,1
4668,segmental,word,1
4669,glomerulosclerosis,word,1
4670,etiologies,word,1
4671,americans,word,3
4672,hispanic,word,1
4673,calculated,word,1
4674,mildly,word,1
4675,diminished,word,3
4676,overt,word,1
4677,preparation,word,1
4678,requires,word,1
4679,whenever,word,1
4680,feasiblecitation,word,1
4681,sex,word,1
4682,ethnic,word,1
4683,background,word,1
4684,professionals,word,1
4685,consider,word,1
4686,index,word,5
4687,easy,word,3
4688,calculator,word,2
4689,anyone,word,3
4690,interested,word,2
4691,advancement,word,1
4692,urea,word,2
4693,output,word,1
4694,voided,word,1
4695,urethracitation,word,1
4696,accompanying,word,1
4697,indices,word,1
4698,fractional,word,1
4699,excretion,word,1
4700,fena,word,2
4701,rfi,word,2
4702,equal,word,2
4703,confirming,word,1
4704,haemodialysis,word,1
4705,intraabdominal,word,1
4706,nonocclusive,word,1
4707,mesenteric,word,1
4708,meanwhile,word,2
4709,undergoing,word,2
4710,peritonitis,word,1
4711,perforation,word,1
4712,pancreatitis,word,1
4713,differ,word,2
4714,nondiabetics,word,1
4715,protein,word,2
4716,preventive,word,1
4717,apply,word,1
4718,whole,word,1
4719,plantbased,word,1
4720,plant,word,3
4721,receive,word,2
4722,referrals,word,1
4723,nephrology,word,1
4724,specialist,word,1
4725,start,word,2
4726,minimizing,word,1
4727,nephrotoxins,word,1
4728,antagonist,word,6
4729,restore,word,1
4730,intravenously,word,3
4731,opioiddependent,word,1
4732,restlessness,word,2
4733,agitation,word,1
4734,negatively,word,2
4735,reverses,word,1
4736,equivalenceday,word,1
4737,benzodiazepine,word,1
4738,nonmedically,word,1
4739,identifying,word,2
4740,calling,word,4
4741,encounter,word,1
4742,aspect,word,1
4743,halflives,word,1
4744,returns,word,5
4745,adequate,word,1
4746,monitoring,word,1
4747,antidote,word,1
4748,clonidine,word,4
4749,lowers,word,1
4750,relevance,word,1
4751,controversy,word,1
4752,naloxones,word,3
4753,confusionsomnolence,word,1
4754,mgdose,word,1
4755,inconsistent,word,1
4756,conclusion,word,1
4757,endogenous,word,2
4758,mediate,word,1
4759,sympathetic,word,4
4760,elsewhere,word,1
4761,poorly,word,1
4762,buprenorphine,word,6
4763,pentazocine,word,1
4764,swallowed,word,1
4765,nonnaloxone,word,1
4766,dissolving,word,1
4767,strip,word,2
4768,block,word,5
4769,samhsas,word,1
4770,buprenorphinenaloxone,word,3
4771,contained,word,1
4772,suboxone,word,1
4773,physically,word,2
4774,inject,word,1
4775,slightly,word,1
4776,lessened,word,1
4777,euphoric,word,1
4778,metaanalysis,word,2
4779,improve,word,3
4780,shock,word,3
4781,septic,word,2
4782,cardiogenic,word,1
4783,hemorrhagic,word,1
4784,bioavailable,word,1
4785,breastfeeding,word,1
4786,exposed,word,3
4787,intrauterine,word,1
4788,mothers,word,1
4789,insufficient,word,1
4790,cardiorespiratory,word,1
4791,cns,word,3
4792,perinatal,word,1
4793,asphyxia,word,1
4794,subcutaneous,word,2
4795,neonates,word,1
4796,pediatrics,word,1
4797,intramuscularly,word,1
4798,prefilled,word,1
4799,syringes,word,1
4800,vials,word,1
4801,autoinjector,word,3
4802,handheld,word,1
4803,pocketsized,word,1
4804,designed,word,3
4805,laypersons,word,2
4806,caregivers,word,2
4807,atrisk,word,1
4808,fdas,word,1
4809,directory,word,1
4810,version,word,4
4811,lightlake,word,1
4812,approval,word,2
4813,fasttracked,word,1
4814,come,word,4
4815,kloxxado,word,3
4816,hikma,word,1
4817,citing,word,1
4818,frequent,word,3
4819,packs,word,1
4820,prepackaged,word,1
4821,wedge,word,1
4822,syringe,word,4
4823,facilities,word,1
4824,injectors,word,1
4825,somebody,word,1
4826,rapidonset,word,1
4827,trembling,word,2
4828,rhythm,word,1
4829,painlowering,word,2
4830,endorphins,word,3
4831,naturally,word,3
4832,capable,word,1
4833,blocking,word,2
4834,hidden,word,1
4835,blind,word,2
4836,activate,word,1
4837,endorphin,word,1
4838,delivering,word,1
4839,accumulation,word,2
4840,abrupt,word,3
4841,reversals,word,1
4842,ventricular,word,1
4843,fibrillation,word,1
4844,recreationally,word,1
4845,distressing,word,2
4846,shivering,word,1
4847,aggression,word,1
4848,reluctance,word,1
4849,pharmacologically,word,1
4850,isomer,word,1
4851,mor,word,3
4852,dor,word,1
4853,lowest,word,1
4854,kor,word,1
4855,negligible,word,1
4856,nociceptin,word,1
4857,absence,word,1
4858,naturallycitation,word,1
4859,elicit,word,1
4860,discontinued,word,2
4861,opiatetolerant,word,1
4862,dependence,word,3
4863,xenobiotic,word,1
4864,blockade,word,2
4865,gkg,word,1
4866,likewise,word,1
4867,occupy,word,1
4868,mors,word,1
4869,occupancy,word,2
4870,occupancies,word,1
4871,halflife,word,3
4872,disappearance,word,1
4873,parenterally,word,1
4874,nonorally,word,1
4875,nonrectally,word,1
4876,necessitating,word,1
4877,triggering,word,2
4878,naloxoneglucuronide,word,1
4879,alcoholic,word,1
4880,hepatitis,word,1
4881,usage,word,1
4882,hepatic,word,1
4883,firstpass,word,1
4884,intestine,word,1
4885,nallylnoroxymorphone,word,1
4886,allylepoxydihydroxymorphinanone,word,1
4887,morphinan,word,1
4888,derived,word,2
4889,oxymorphone,word,2
4890,hydroxydihydromorphinone,word,1
4891,constituent,word,1
4892,racemic,word,2
4893,enantiomers,word,1
4894,levonaloxone,word,1
4895,dextronaloxone,word,1
4896,achieve,word,1
4897,cyprodime,word,1
4898,nalmefene,word,1
4899,nalodeine,word,1
4900,naloxol,word,1
4901,naltrexone,word,1
4902,mozes,word,1
4903,lewenstein,word,1
4904,jack,word,1
4905,fishman,word,1
4906,sankyo,word,1
4907,inaccurate,word,1
4908,reporting,word,1
4909,legends,word,1
4910,prevalent,word,2
4911,myth,word,1
4912,recipient,word,1
4913,violent,word,2
4914,lazarus,word,1
4915,reportedly,word,1
4916,anticipation,word,1
4917,reality,word,2
4918,claim,word,1
4919,indulged,word,1
4920,yoyoing,word,1
4921,whereby,word,2
4922,simultaneously,word,1
4923,enjoy,word,1
4924,idea,word,3
4925,scientifically,word,2
4926,nonsensical,word,1
4927,nonproprietary,word,2
4928,dnomination,word,1
4929,commune,word,1
4930,franaise,word,1
4931,denominazione,word,1
4932,comune,word,1
4933,italiana,word,1
4934,japanese,word,5
4935,accepted,word,1
4936,adopted,word,2
4937,patent,word,3
4938,expired,word,1
4939,dispensers,word,1
4940,mechanisms,word,2
4941,autoinjectors,word,1
4942,disputes,word,1
4943,litigated,word,1
4944,judge,word,1
4945,announced,word,3
4946,entry,word,1
4947,nalone,word,1
4948,evzio,word,1
4949,prenoxad,word,1
4950,narcanti,word,1
4951,narcotan,word,1
4952,zimhi,word,1
4953,nyxoid,word,1
4954,legally,word,1
4955,orders,word,6
4956,enable,word,2
4957,visiting,word,1
4958,prescriber,word,2
4959,prescribers,word,3
4960,programs,word,10
4961,distribute,word,5
4962,clients,word,1
4963,nonpatient,word,1
4964,nurse,word,1
4965,authorize,word,1
4966,doctorpatient,word,1
4967,friends,word,1
4968,utilize,word,1
4969,californias,word,1
4970,policies,word,1
4971,jurisdictions,word,2
4972,regulations,word,1
4973,permitting,word,1
4974,families,word,2
4975,immunity,word,2
4976,criminal,word,3
4977,liabilities,word,2
4978,decades,word,1
4979,carry,word,5
4980,reaching,word,1
4981,respond,word,1
4982,personnel,word,1
4983,promise,word,1
4984,integrate,word,1
4985,fatality,word,1
4986,grown,word,2
4987,staten,word,1
4988,carrying,word,2
4989,mid,word,1
4990,attorney,word,4
4991,commissioner,word,1
4992,bratton,word,2
4993,ems,word,1
4994,routinely,word,1
4995,basic,word,1
4996,technicians,word,2
4997,prohibited,word,1
4998,encourage,word,1
4999,citizens,word,1
5000,seek,word,3
5001,samaritan,word,1
5002,anybody,word,1
5003,faith,word,1
5004,seeks,word,1
5005,vermont,word,3
5006,virginia,word,1
5007,mandate,word,1
5008,exceeded,word,1
5009,milliequivalents,word,1
5010,preventative,word,2
5011,institutionbased,word,1
5012,helped,word,3
5013,carolina,word,1
5014,replicated,word,1
5015,singleuse,word,4
5016,clinics,word,2
5017,alberta,word,4
5018,points,word,1
5019,provincewide,word,1
5020,edmonton,word,1
5021,calgary,word,1
5022,patrol,word,2
5023,cars,word,1
5024,kit,word,2
5025,mounted,word,1
5026,vehicles,word,1
5027,occasionally,word,1
5028,excess,word,1
5029,familyfriends,word,1
5030,nurses,word,1
5031,prescribe,word,2
5032,takehome,word,5
5033,reviewed,word,1
5034,canadians,word,1
5035,support,word,2
5036,address,word,1
5037,growing,word,3
5038,proactively,word,1
5039,give,word,1
5040,witness,word,4
5041,supported,word,1
5042,trained,word,1
5043,bystanders,word,1
5044,revealed,word,2
5045,challenges,word,1
5046,obtaining,word,1
5047,outstripped,word,1
5048,allocated,word,1
5049,funding,word,2
5050,approximate,word,1
5051,ampoule,word,1
5052,filled,word,1
5053,purchase,word,1
5054,pilots,word,1
5055,channel,word,2
5056,islands,word,1
5057,berlin,word,1
5058,welsh,word,1
5059,assembly,word,1
5060,intention,word,1
5061,establish,word,1
5062,demonstration,word,1
5063,scotland,word,1
5064,instituted,word,1
5065,inspired,word,2
5066,nongovernmental,word,1
5067,russia,word,2
5068,ukraine,word,1
5069,georgia,word,1
5070,kazakhstan,word,1
5071,tajikistan,word,1
5072,vietnam,word,1
5073,thailand,word,1
5074,maker,word,1
5075,materials,word,1
5076,ymcas,word,1
5077,ketoprofen,word,15
5078,propionic,word,1
5079,prostaglandin,word,2
5080,arthritisrelated,word,1
5081,toothaches,word,1
5082,gums,word,1
5083,sciatica,word,1
5084,postherpetic,word,1
5085,neuralgia,word,1
5086,radiculopathy,word,1
5087,cream,word,1
5088,ointment,word,1
5089,lidocaine,word,1
5090,cyclobenzaprine,word,1
5091,amitriptyline,word,1
5092,acyclovir,word,1
5093,gabapentin,word,1
5094,orphenadrine,word,1
5095,adjuvant,word,1
5096,atypical,word,1
5097,potentiators,word,1
5098,lymphedemacitation,word,1
5099,human,word,8
5100,stanley,word,2
5101,rockson,word,1
5102,stanford,word,1
5103,researchescitation,word,1
5104,relieving,word,1
5105,moderatesevere,word,1
5106,improving,word,3
5107,diclofenac,word,3
5108,cochrane,word,1
5109,singledose,word,1
5110,moderatetosevere,word,1
5111,concluded,word,3
5112,supporting,word,2
5113,fetuses,word,1
5114,undergoes,word,1
5115,conjugation,word,1
5116,glucuronic,word,1
5117,glucuronidation,word,1
5118,ugt,word,1
5119,hydroxylation,word,1
5120,benzoyl,word,1
5121,ketone,word,1
5122,moiety,word,1
5123,carbonyl,word,2
5124,carbonoxygen,word,1
5125,double,word,3
5126,bond,word,1
5127,cres,word,1
5128,cyclooxygenase,word,1
5129,proinflammatory,word,1
5130,stereogenic,word,1
5131,center,word,1
5132,hence,word,2
5133,mirrorimage,word,1
5134,twins,word,2
5135,profens,word,2
5136,resides,word,1
5137,senantiomers,word,1
5138,renantiomer,word,1
5139,virtually,word,1
5140,interesting,word,1
5141,unidirectional,word,1
5142,inversion,word,2
5143,chiral,word,1
5144,smirrorimage,word,1
5145,raised,word,3
5146,benzophenone,word,1
5147,tropical,word,1
5148,pose,word,1
5149,theoretical,word,1
5150,killers,word,1
5151,orudis,word,4
5152,oruvail,word,2
5153,japan,word,5
5154,mohrus,word,1
5155,tape,word,1
5156,hisamitsu,word,1
5157,ketoflam,word,1
5158,ireland,word,1
5159,fastum,word,7
5160,keto,word,2
5161,ketonal,word,6
5162,finland,word,1
5163,ketorin,word,1
5164,ketomex,word,1
5165,profnid,word,1
5166,biprofnid,word,1
5167,toprec,word,1
5168,ketum,word,1
5169,italy,word,1
5170,ketodol,word,1
5171,lasonil,word,1
5172,oki,word,3
5173,greece,word,1
5174,okitask,word,1
5175,poland,word,1
5176,ketolek,word,1
5177,serbia,word,1
